LineageID,NAME,AUTHOR_DATE,COMMONNAME,INDEXNAME,CLASS_NM,ORD_NM,SO_NM,FAM_NM,SF_NM,REMARKS,ClassNum,OrderNum,SuborderNum,FamilyNum,SubfamilyNum,TimeStamp
1081,Auchenoglanidinae,Jayaram 1966,flatnose catfishes,NULL,Actinopteri,Siluriformes,Siluroidei,Claroteidae,Auchenoglanidinae,NULL,8,38,4,116,2,00:33.0
84,Schilbeidae,Bleeker 1858,schilbeid catfishes,catfishes;scheilbeid,Actinopteri,Siluriformes,Siluroidei,Schilbeidae,NULL,NULL,8,38,4,117,NULL,02:39.0
914,Nematogenyidae,Bleeker 1862,mountain catfishes,NULL,Actinopteri,Siluriformes,Loricarioidei,Nematogenyidae,NULL,NULL,8,38,2,118,NULL,04:49.0
106,Trichomycteridae,Bleeker 1858,parasitic catfishes and candirus,catfishes;parasitic/candirus,Actinopteri,Siluriformes,Loricarioidei,Trichomycteridae,NULL,NULL,8,38,2,119,NULL,57:00.0
1023,Sarcoglanidinae,Myers & Weitzman 1966,psammophilic catfishes,NULL,Actinopteri,Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,NULL,8,38,2,119,6,41:44.0
1025,Trichomycterinae,Bleeker 1858,pencil catfishes,NULL,Actinopteri,Siluriformes,Loricarioidei,Trichomycteridae,Trichomycterinae,NULL,8,38,2,119,3,49:40.0
1026,Copionodontinae,de Pinna 1992,NULL,NULL,Actinopteri,Siluriformes,Loricarioidei,Trichomycteridae,Copionodontinae,NULL,8,38,2,119,1,47:40.0
1027,Trichogeninae,IsbrÃ¼cker 1986,NULL,NULL,Actinopteri,Siluriformes,Loricarioidei,Trichomycteridae,Trichogeninae,NULL,8,38,2,119,2,49:21.0
1028,Vandelliinae,Bleeker 1862,hematophagous catfishes,NULL,Actinopteri,Siluriformes,Loricarioidei,Trichomycteridae,Vandelliinae,NULL,8,38,2,119,9,42:47.0
1029,Stegophilinae,GÃ¼nther 1864,parasitic catfishes,NULL,Actinopteri,Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,NULL,8,38,2,119,8,45:08.0
1030,Tridentinae,Eigenmann 1918,NULL,NULL,Actinopteri,Siluriformes,Loricarioidei,Trichomycteridae,Tridentinae,NULL,8,38,2,119,7,56:37.0
1031,Glanapteryginae,Myers 1944,miniature pencil catfishes,NULL,Actinopteri,Siluriformes,Loricarioidei,Trichomycteridae,Glanapteryginae,NULL,8,38,2,119,5,42:01.0
1317,Microcambevinae,"Costa, Henschel & Katz 2020",Atlantic Forest trichomycterids,NULL,Actinopteri,Siluriformes,Loricarioidei,Trichomycteridae,Microcambevinae,Ref. 37235.,8,38,2,119,4,51:27.0
107,Callichthyidae,Bonaparte 1835,callichthyid armored catfishes,catfishes;callichthyid armored,Actinopteri,Siluriformes,Loricarioidei,Callichthyidae,NULL,NULL,8,38,2,120,NULL,00:38.0
915,Callichthyinae,Bonaparte 1835,NULL,NULL,Actinopteri,Siluriformes,Loricarioidei,Callichthyidae,Callichthyinae,NULL,8,38,2,120,1,00:39.0
916,Corydoradinae,Hoedeman 1952,corys,NULL,Actinopteri,Siluriformes,Loricarioidei,Callichthyidae,Corydoradinae,NULL,8,38,2,120,2,01:03.0
108,Loricariidae,Rafinesque 1815,suckermouth armored catfishes,catfishes;suckermouth armored,Actinopteri,Siluriformes,Loricarioidei,Loricariidae,NULL,NULL,8,38,2,121,NULL,01:46.0
917,Lithogeninae,Gosline 1947,climbing armored catfishes,NULL,Actinopteri,Siluriformes,Loricarioidei,Loricariidae,Lithogeninae,Lithogeninae regarded as correct over Lithogeneinae.,8,38,2,121,1,01:45.0
919,Hypoptopomatinae,Eigenmann & Eigenmann 1890,cascudinhos,NULL,Actinopteri,Siluriformes,Loricarioidei,Loricariidae,Hypoptopomatinae,NULL,8,38,2,121,5,01:35.0
920,Loricariinae,Rafinesque 1815,mailed catfishes,NULL,Actinopteri,Siluriformes,Loricarioidei,Loricariidae,Loricariinae,NULL,8,38,2,121,4,02:04.0
921,Hypostominae,Kner 1853,suckermouth catfishes,NULL,Actinopteri,Siluriformes,Loricarioidei,Loricariidae,Hypostominae,NULL,8,38,2,121,8,01:36.0
954,Delturinae,"Reis, Pereira & Armbruster 2006",NULL,NULL,Actinopteri,Siluriformes,Loricarioidei,Loricariidae,Delturinae,NULL,8,38,2,121,2,01:07.0
1114,Rhinelepinae,Armbruster 2004,rhinelepine plecos,NULL,Actinopteri,Siluriformes,Loricarioidei,Loricariidae,Rhinelepinae,NULL,8,38,2,121,3,02:26.0
680,Scoloplacidae,Bailey & Baskin 1976,spiny dwarf catfishes,catfishes;spiny dwarf,Actinopteri,Siluriformes,Loricarioidei,Scoloplacidae,NULL,NULL,8,38,2,121.5,NULL,58:59.0
109,Astroblepidae,Bleeker 1862,climbing catfishes,catfishes;climbing,Actinopteri,Siluriformes,Loricarioidei,Astroblepidae,NULL,NULL,8,38,2,122,NULL,00:25.0
113,Apteronotidae,Jordan 1923,ghost knifefishes,knifefishes;ghost,Actinopteri,Gymnotiformes,NULL,Apteronotidae,NULL,NULL,8,37.5,NULL,127,NULL,03:06.0
1289,Apteronotinae,Jordan 1923,ghost knifefishes,NULL,Actinopteri,Gymnotiformes,NULL,Apteronotidae,Apteronotinae,NULL,8,37.5,NULL,127,2,43:46.0
1290,Sternarchorhamphinae,Albert 2001,longsnout knifefishes,NULL,Actinopteri,Gymnotiformes,NULL,Apteronotidae,Sternarchorhamphinae,NULL,8,37.5,NULL,127,1,45:07.0
110,Sternopygidae,Cope 1871,glass knifefishes,knifefishes;glass,Actinopteri,Gymnotiformes,NULL,Sternopygidae,NULL,NULL,8,37.5,NULL,127.2,NULL,23:43.0
114,Gymnotidae,Rafinesque 1815,gymnotid eels,knifefishes;nakedback,Actinopteri,Gymnotiformes,NULL,Gymnotidae,NULL,NULL,8,37.5,NULL,127.4,NULL,07:47.0
1313,Gymnotinae,Rafinesque 1815,nakedback knifefishes,NULL,Actinopteri,Gymnotiformes,NULL,Gymnotidae,Gymnotinae,NULL,8,37.5,NULL,127.4,2,07:19.0
1314,Electrophorinae,Gill 1872,electric eels,NULL,Actinopteri,Gymnotiformes,NULL,Gymnotidae,Electrophorinae,NULL,8,37.5,NULL,127.4,1,09:00.0
112,Hypopomidae,Eigenmann 1912,bluntnose knifefishes,NULL,Actinopteri,Gymnotiformes,NULL,Hypopomidae,NULL,NULL,8,37.5,NULL,127.6,NULL,22:53.0
111,Rhamphichthyidae,Regan 1911,painted knifefishes,knifefishes;sand,Actinopteri,Gymnotiformes,NULL,Rhamphichthyidae,NULL,NULL,8,37.5,NULL,127.8,NULL,23:12.0
116,Esocidae,Rafinesque 1815,pikes,pikes,Actinopteri,Esociformes,NULL,Esocidae,NULL,NULL,8,39.1,NULL,129,NULL,12:38.0
117,Umbridae,Bonaparte 1845,mudminnows,mudminnows,Actinopteri,Esociformes,NULL,Umbridae,NULL,NULL,8,39.1,NULL,130,NULL,12:59.0
118,Argentinidae,Bonaparte 1846,argentines,argentines,Actinopteri,Argentiniformes,NULL,Argentinidae,NULL,NULL,8,38.4,NULL,131,NULL,38:56.0
442,Microstomatidae,Bleeker 1859,pencilsmelts,NULL,Actinopteri,Argentiniformes,NULL,Microstomatidae,NULL,NULL,8,38.4,NULL,131.5,NULL,40:03.0
119,Bathylagidae,Gill 1884,deepsea smelts,smelts;deepsea,Actinopteri,Argentiniformes,NULL,Bathylagidae,NULL,NULL,8,38.4,NULL,132,NULL,39:15.0
120,Opisthoproctidae,Schmidt 1918,spookfishes or barreleyes,barreleyes/spookfishes,Actinopteri,Argentiniformes,NULL,Opisthoproctidae,NULL,NULL,8,38.4,NULL,133,NULL,40:14.0
121,Alepocephalidae,Bonaparte 1846,slickheads,slickheads,Actinopteri,Alepocephaliformes,NULL,Alepocephalidae,NULL,NULL,8,34.5,NULL,134,NULL,25:12.0
661,Platytroctidae,Koefoed 1927,tubeshoulders,tubeshoulders,Actinopteri,Alepocephaliformes,NULL,Platytroctidae,NULL,NULL,8,34.5,NULL,135,NULL,25:33.0
122,Lepidogalaxiidae,Rosen 1974,salamanderfishes,NULL,Actinopteri,Lepidogalaxiiformes,NULL,Lepidogalaxiidae,NULL,NULL,8,38.2,NULL,136,NULL,39:49.0
123,Osmeridae,Regan 1913,smelts,smelts,Actinopteri,Osmeriformes,NULL,Osmeridae,NULL,NULL,8,40,NULL,137,NULL,15:09.0
124,Plecoglossidae,Bleeker 1859,ayu fishes,ayu fishes,Actinopteri,Osmeriformes,NULL,Plecoglossidae,NULL,NULL,8,40,NULL,138,NULL,15:29.0
125,Salangidae,Bleeker 1859,icefishes or noodlefishes,noodlefishes/icefishes,Actinopteri,Osmeriformes,NULL,Salangidae,NULL,NULL,8,40,NULL,139,NULL,15:58.0
127,Retropinnidae,Gill 1862,New Zealand smelts,smelts;New Zealand,Actinopteri,Osmeriformes,NULL,Retropinnidae,NULL,NULL,8,40,NULL,141,NULL,15:42.0
443,Retropinninae,Gill 1862,southern smelts,smelts;southern,Actinopteri,Osmeriformes,NULL,Retropinnidae,Retropinninae,NULL,8,40,NULL,141,1,15:47.0
444,Prototroctinae,Hubbs 1952,southern graylings,graylings;southern,Actinopteri,Osmeriformes,NULL,Retropinnidae,Prototroctinae,NULL,8,40,NULL,141,2,15:36.0
128,Galaxiidae,MÃ¼ller 1845,galaxiids,galaxiids,Actinopteri,Galaxiiformes,NULL,Galaxiidae,NULL,NULL,8,38.6,NULL,142,NULL,39:26.0
445,Aplochitoninae,GÃ¼nther 1864,peladillas,NULL,Actinopteri,Galaxiiformes,NULL,Galaxiidae,Aplochitoninae,NULL,8,38.6,NULL,142,1,38:35.0
446,Galaxiinae,MÃ¼ller 1845,white bait and mudfishes,NULL,Actinopteri,Galaxiiformes,NULL,Galaxiidae,Galaxiinae,NULL,8,38.6,NULL,142,2,39:36.0
129,Salmonidae,Jarocki / Schinz 1822,salmonids,salmonids,Actinopteri,Salmoniformes,NULL,Salmonidae,NULL,NULL,8,39.5,NULL,143,NULL,33:05.0
447,Coregoninae,Bonaparte 1845,whitefishes,whitefishes,Actinopteri,Salmoniformes,NULL,Salmonidae,Coregoninae,NULL,8,39.5,NULL,143,1,34:39.0
448,Thymallinae,Gill 1885,graylings,graylings,Actinopteri,Salmoniformes,NULL,Salmonidae,Thymallinae,NULL,8,39.5,NULL,143,2,33:34.0
449,Salmoninae,Jarocki / Schinz 1822,"salmons, trouts, chars and allies",trouts/chars/salmons,Actinopteri,Salmoniformes,NULL,Salmonidae,Salmoninae,NULL,8,39.5,NULL,143,3,33:19.0
130,Gonostomatidae,Cocco 1838,bristlemouths,bristlemouths,Actinopteri,Stomiiformes,NULL,Gonostomatidae,NULL,NULL,8,41,NULL,144,NULL,18:24.0
131,Sternoptychidae,DumÃ©ril 1805,marine hatchetfishes,NULL,Actinopteri,Stomiiformes,NULL,Sternoptychidae,NULL,NULL,8,41,NULL,145,NULL,58:52.0
450,Maurolicinae,Gill 1885,NULL,NULL,Actinopteri,Stomiiformes,NULL,Sternoptychidae,Maurolicinae,NULL,8,41,NULL,145,1,19:47.0
451,Sternoptychinae,DumÃ©ril 1805,marine hatchetfishes,hatchetfishes;marine,Actinopteri,Stomiiformes,NULL,Sternoptychidae,Sternoptychinae,NULL,8,41,NULL,145,2,19:32.0
132,Phosichthyidae,Weitzman 1974,lightfishes,lightfishes,Actinopteri,Stomiiformes,NULL,Phosichthyidae,NULL,NULL,8,41,NULL,146,NULL,19:10.0
133,Chauliodontinae,Bonaparte 1845,viperfishes,viperfishes,Actinopteri,Stomiiformes,NULL,Stomiidae,Chauliodontinae,NULL,8,41,NULL,147,1,18:16.0
134,Stomiinae,Bleeker 1859,scaly dragonfishes,dragonfishes;scaly,Actinopteri,Stomiiformes,NULL,Stomiidae,Stomiinae,NULL,8,41,NULL,147,2,01:28.0
135,Astronesthinae,GÃ¼nther 1864,snaggletooths,snaggletooths,Actinopteri,Stomiiformes,NULL,Stomiidae,Astronesthinae,NULL,8,41,NULL,147,3,18:01.0
136,Melanostomiinae,Parr 1927,scaleless black dragonfishes,dragonfishes;black scaleless,Actinopteri,Stomiiformes,NULL,Stomiidae,Melanostomiinae,NULL,8,41,NULL,147,4,18:52.0
137,Malacosteinae,Gill 1890,loosejaws,loosejaws,Actinopteri,Stomiiformes,NULL,Stomiidae,Malacosteinae,NULL,8,41,NULL,147,5,18:44.0
138,Idiacanthinae,Gill 1893,black dragonfishes,dragonfishes;black,Actinopteri,Stomiiformes,NULL,Stomiidae,Idiacanthinae,NULL,8,41,NULL,147,6,18:36.0
730,Stomiidae,Bleeker 1859,dragonfishes,NULL,Actinopteri,Stomiiformes,NULL,Stomiidae,NULL,NULL,8,41,NULL,147,NULL,01:35.0
206,Ateleopodidae,Bonaparte 1850,jellynose fishes,fishes;jellynose,Actinopteri,Ateleopodiformes,NULL,Ateleopodidae,NULL,NULL,8,41.5,NULL,152.5,NULL,55:44.0
139,Aulopidae,Bonaparte 1831,aulopus,aulopus,Actinopteri,Aulopiformes,NULL,Aulopidae,NULL,NULL,8,42,NULL,153,NULL,57:23.0
140,Chlorophthalmidae,Garman 1899,greeneyes,greeneyes,Actinopteri,Aulopiformes,NULL,Chlorophthalmidae,NULL,NULL,8,42,NULL,154,NULL,58:03.0
779,Paraulopidae,Sato & Nakabo 2002,cucumber fishes,NULL,Actinopteri,Aulopiformes,NULL,Paraulopidae,NULL,NULL,8,42,NULL,154.1,NULL,34:30.0
452,Ipnopidae,Gill 1884,deepsea tripod fishes,NULL,Actinopteri,Aulopiformes,NULL,Ipnopidae,NULL,NULL,8,42,NULL,154.5,NULL,36:11.0
780,Bathysauroididae,Sato & Nakabo 2002,largescale deepsea lizardfishes,NULL,Actinopteri,Aulopiformes,NULL,Bathysauroididae,NULL,NULL,8,42,NULL,154.6,NULL,04:49.0
141,Scopelarchidae,Alcock 1896,pearleyes,pearleyes,Actinopteri,Aulopiformes,NULL,Scopelarchidae,NULL,NULL,8,42,NULL,155,NULL,00:21.0
142,Notosudidae,Parr 1928,paperbones or waryfishes,waryfishes/paperbones,Actinopteri,Aulopiformes,NULL,Notosudidae,NULL,NULL,8,42,NULL,156,NULL,59:06.0
144,Giganturidae,Brauer 1906,telescopefishes,telescopefishes,Actinopteri,Aulopiformes,NULL,Giganturidae,NULL,NULL,8,42,NULL,156.5,NULL,58:33.0
143,Synodontidae,Gill 1861,lizardfishes,NULL,Actinopteri,Aulopiformes,NULL,Synodontidae,NULL,NULL,8,42,NULL,157,NULL,02:29.0
453,Synodontinae,Gill 1861,lizardfishes,lizardfishes,Actinopteri,Aulopiformes,NULL,Synodontidae,Synodontinae,NULL,8,42,NULL,157,1,00:34.0
621,Harpadontinae,Bleeker 1875,Bombay ducks,ducks;Bombay,Actinopteri,Aulopiformes,NULL,Synodontidae,Harpadontinae,NULL,8,42,NULL,157,2,58:43.0
454,Bathysauridae,Fowler 1944,deepsea lizardsfishes,NULL,Actinopteri,Aulopiformes,NULL,Bathysauridae,NULL,NULL,8,42,NULL,157.5,NULL,03:56.0
145,Paralepididae,Bonaparte 1835,barracudinas,barracudinas,Actinopteri,Aulopiformes,NULL,Paralepididae,NULL,NULL,8,42,NULL,159,NULL,59:22.0
649,Anotopteridae,Zugmayer 1911,daggertooths,daggertooths,Actinopteri,Aulopiformes,NULL,Anotopteridae,NULL,NULL,8,42,NULL,159.2,NULL,56:39.0
146,Evermannellidae,Fowler 1901,sabertooth fishes,sabertooth fishes,Actinopteri,Aulopiformes,NULL,Evermannellidae,NULL,NULL,8,42,NULL,161,NULL,58:23.0
147,Omosudidae,Regan 1911,omosudids,omosudids,Actinopteri,Aulopiformes,NULL,Omosudidae,NULL,NULL,8,42,NULL,162,NULL,59:14.0
148,Alepisauridae,Swainson 1839,lancetfishes,lancetfishes,Actinopteri,Aulopiformes,NULL,Alepisauridae,NULL,NULL,8,42,NULL,163,NULL,35:27.0
149,Pseudotrichonotidae,Yoshino & Araga 1975,sand-diving lizardfishes,NULL,Actinopteri,Aulopiformes,NULL,Pseudotrichonotidae,NULL,NULL,8,42,NULL,164,NULL,50:23.0
150,Neoscopelidae,Jordan 1901,blackchins,blackchins,Actinopteri,Myctophiformes,NULL,Neoscopelidae,NULL,NULL,8,43,NULL,165,NULL,01:14.0
151,Myctophidae,Gill 1893,lanternfishes,lanternfishes,Actinopteri,Myctophiformes,NULL,Myctophidae,NULL,NULL,8,43,NULL,166,NULL,00:56.0
1196,Gymnoscopelinae,Paxton 1972,luminous lanternfishes,NULL,Actinopteri,Myctophiformes,NULL,Myctophidae,Gymnoscopelinae,NULL,8,43,NULL,166,1,04:56.0
1197,Notolychninae,Paxton 1972,topside lanternfishes,NULL,Actinopteri,Myctophiformes,NULL,Myctophidae,Notolychninae,NULL,8,43,NULL,166,2,08:08.0
1198,Lampanyctinae,Paxton 1972,toothy lampfishes,NULL,Actinopteri,Myctophiformes,NULL,Myctophidae,Lampanyctinae,NULL,8,43,NULL,166,3,13:31.0
1199,Diaphinae,Paxton 1972,headlightfishes,NULL,Actinopteri,Myctophiformes,NULL,Myctophidae,Diaphinae,NULL,8,43,NULL,166,4,16:40.0
1200,Myctophinae,Gill 1893,lanternfishes,NULL,Actinopteri,Myctophiformes,NULL,Myctophidae,Myctophinae,NULL,8,43,NULL,166,5,20:26.0
152,Percopsidae,Agassiz 1850,trout-perches,trout-perches,Actinopteri,Percopsiformes,NULL,Percopsidae,NULL,NULL,8,45,NULL,167,NULL,13:02.0
153,Aphredoderidae,Bonaparte 1845,pirate perches,perches;pirate,Actinopteri,Percopsiformes,NULL,Aphredoderidae,NULL,NULL,8,45,NULL,168,NULL,03:57.0
154,Amblyopsidae,Bonaparte 1845,cavefishes,cavefishes,Actinopteri,Percopsiformes,NULL,Amblyopsidae,NULL,NULL,8,45,NULL,169,NULL,03:41.0
158,Bregmacerotidae,Gill 1872,codlets,codlets,Actinopteri,Gadiformes,Bregmacerotoidei,Bregmacerotidae,NULL,NULL,8,46,1,170.5,NULL,23:29.0
684,Phycidae,Swainson 1838,phycid hakes,hakes;phycid,Actinopteri,Gadiformes,Gadoidei,Phycidae,NULL,NULL,8,46,2,174.1,NULL,39:09.0
1337,Gaidropsaridae,Jordan & Evermann 1898,rocklings,NULL,Actinopteri,Gadiformes,Gadoidei,Gaidropsaridae,NULL,NULL,8,46,2,174.4,NULL,42:26.0
456,Lotidae,Bonaparte 1835,hakes and burbots,hakes/burbots,Actinopteri,Gadiformes,Gadoidei,Lotidae,NULL,NULL,8,46,2,174.6,NULL,38:27.0
455,Gadidae,Rafinesque 1810,cods and haddocks,cods/haddocks,Actinopteri,Gadiformes,Gadoidei,Gadidae,NULL,NULL,8,46,2,174.8,NULL,38:44.0
159,Merlucciidae,Rafinesque 1815,merluccid hakes,hakes;merluccid,Actinopteri,Gadiformes,Merluccioidei,Merlucciidae,NULL,NULL,8,46,4,175,NULL,27:59.0
1338,Ranicipitidae,Bonaparte 1835,tadpole fishes,NULL,Actinopteri,Gadiformes,Ranicipitoidei,Ranicipitidae,NULL,NULL,8,46,3,175.1,NULL,47:03.0
683,Euclichthyidae,Cohen 1984,Eucla cods,cods;eucla,Actinopteri,Gadiformes,Macrouroidei,Euclichthyidae,NULL,NULL,8,46,5,176,NULL,55:35.0
155,Muraenolepididae,Regan 1903,eel cods,"cods, eel",Actinopteri,Gadiformes,Macrouroidei,Muraenolepididae,NULL,NULL,8,46,5,176.5,NULL,55:58.0
157,Melanonidae,Goode & Bean 1896,pelagic cods,cods;pelagic,Actinopteri,Gadiformes,Macrouroidei,Melanonidae,NULL,NULL,8,46,5,177,NULL,56:20.0
161,Ophidiidae,Rafinesque 1810,cuskeels,cuskeels,Actinopteri,Ophidiiformes,NULL,Ophidiidae,NULL,NULL,8,47,NULL,177,NULL,10:09.0
459,Brotulinae,Swainson 1838,bearded cusk-eels,NULL,Actinopteri,Ophidiiformes,NULL,Ophidiidae,Brotulinae,NULL,8,47,NULL,177,1,34:19.0
460,Brotulotaeniinae,Cohen & Nielsen 1978,prickle cusk-eels,NULL,Actinopteri,Ophidiiformes,NULL,Ophidiidae,Brotulotaeniinae,NULL,8,47,NULL,177,2,35:23.0
461,Ophidiinae,Rafinesque 1810,NULL,NULL,Actinopteri,Ophidiiformes,NULL,Ophidiidae,Ophidiinae,NULL,8,47,NULL,177,3,10:16.0
462,Neobythitinae,Radcliffe 1913,NULL,NULL,Actinopteri,Ophidiiformes,NULL,Ophidiidae,Neobythitinae,NULL,8,47,NULL,177,4,09:56.0
1341,Trachyrincidae,Goode & Bean 1896,armoured grenadiers,NULL,Actinopteri,Gadiformes,Macrouroidei,Trachyrincidae,NULL,NULL,8,46,5,177.5,NULL,56:37.0
156,Moridae,Moreau 1881,deepsea cods or moras,cods;deepsea,Actinopteri,Gadiformes,Macrouroidei,Moridae,NULL,NULL,8,46,5,178,NULL,56:50.0
162,Carapidae,Poey 1867,pearlfishes,NULL,Actinopteri,Ophidiiformes,NULL,Carapidae,NULL,NULL,8,47,NULL,178,NULL,08:41.0
463,Carapinae,Poey 1867,fierasfers,pearlfishes,Actinopteri,Ophidiiformes,NULL,Carapidae,Carapinae,NULL,8,47,NULL,178,1,09:01.0
464,Pyramodontinae,Smith 1955,pyramodontines,pyramodontines,Actinopteri,Ophidiiformes,NULL,Carapidae,Pyramodontinae,NULL,8,47,NULL,178,2,10:32.0
967,Tetragondacninae,Anderson & Satria 2007,square-mouthed pearlfishes,NULL,Actinopteri,Ophidiiformes,NULL,Carapidae,Tetragondacninae,ref. 29406,8,47,NULL,178,3,53:23.0
1342,Macruronidae,Regan 1903,blue grenadiers,NULL,Actinopteri,Gadiformes,Macrouroidei,Macruronidae,NULL,NULL,8,46,5,178.5,NULL,02:26.0
163,Bythitidae,Gill 1861,livebearing brotulas,brotulas;livebearing,Actinopteri,Ophidiiformes,NULL,Bythitidae,NULL,NULL,8,47,NULL,179,NULL,09:12.0
1343,Lyconidae,GÃ¼nther 1887,Atlantic hakes,NULL,Actinopteri,Gadiformes,Macrouroidei,Lyconidae,NULL,NULL,8,46,5,179,NULL,04:16.0
164,Dinematichthyidae,Whitley 1928,NULL,NULL,Actinopteri,Ophidiiformes,NULL,Dinematichthyidae,NULL,NULL,8,47,NULL,180,NULL,29:19.0
1339,Bathygadidae,Jordan & Evermann 1898,rattails,NULL,Actinopteri,Gadiformes,Macrouroidei,Bathygadidae,NULL,NULL,8,46,5,180,NULL,50:43.0
1340,Steindachneriidae,Parr 1942,luminous hakes,NULL,Actinopteri,Gadiformes,Macrouroidei,Steindachneriidae,NULL,NULL,8,46,5,180.5,NULL,57:25.0
160,Macrouridae,Bonaparte 1831,grenadiers,rattails/grenadiers,Actinopteri,Gadiformes,Macrouroidei,Macrouridae,NULL,NULL,8,46,5,181,NULL,58:13.0
165,Batrachoididae,Jordan 1896,toadfishes,toadfishes,Actinopteri,Batrachoidiformes,NULL,Batrachoididae,NULL,NULL,8,48,NULL,181,NULL,11:12.0
978,Porichthyinae,Miranda Ribeiro 1915,NULL,NULL,Actinopteri,Batrachoidiformes,NULL,Batrachoididae,Porichthyinae,NULL,8,48,NULL,181,1,11:56.0
979,Thalassophryninae,Miranda Ribeiro 1915,venomous toadfishes,NULL,Actinopteri,Batrachoidiformes,NULL,Batrachoididae,Thalassophryninae,NULL,8,48,NULL,181,2,03:32.0
980,Batrachoidinae,Jordan 1896,NULL,NULL,Actinopteri,Batrachoidiformes,NULL,Batrachoididae,Batrachoidinae,NULL,8,48,NULL,181,3,11:20.0
981,Halophryninae,"Greenfield, Winterbottom & Collette 2008",Old World threespine toadfishes,NULL,Actinopteri,Batrachoidiformes,NULL,Batrachoididae,Halophryninae,NULL,8,48,NULL,181,4,25:22.0
166,Lophiidae,Rafinesque 1810,goosefishes or monkfishes,goosefishes/monkfishes,Actinopteri,Lophiiformes,NULL,Lophiidae,NULL,NULL,8,58,NULL,182,NULL,20:28.0
167,Antennariidae,Jarocki 1822,frogfishes,frogfishes,Actinopteri,Lophiiformes,NULL,Antennariidae,NULL,NULL,8,58,NULL,183,NULL,17:29.0
887,Tetrabrachiidae,Regan 1912,tetrabrachiid frogfishes,NULL,Actinopteri,Lophiiformes,NULL,Tetrabrachiidae,NULL,NULL,8,58,NULL,183.2,NULL,19:26.0
888,Lophichthyidae,Boeseman 1964,lophichthyid frogfishes,NULL,Actinopteri,Lophiiformes,NULL,Lophichthyidae,NULL,NULL,8,58,NULL,183.3,NULL,20:43.0
168,Brachionichthyidae,Gill 1863,warty anglerfishes,anglerfishes;warty,Actinopteri,Lophiiformes,NULL,Brachionichthyidae,NULL,NULL,8,58,NULL,184,NULL,17:40.0
169,Chaunacidae,Gill 1863,sea toads,toads;sea,Actinopteri,Lophiiformes,NULL,Chaunacidae,NULL,NULL,8,58,NULL,185,NULL,18:28.0
170,Ogcocephalidae,Gill 1893,batfishes,batfishes,Actinopteri,Lophiiformes,NULL,Ogcocephalidae,NULL,NULL,8,58,NULL,186,NULL,19:48.0
171,Caulophrynidae,Goode & Bean 1896,fanfins,NULL,Actinopteri,Lophiiformes,NULL,Caulophrynidae,NULL,NULL,8,58,NULL,187,NULL,17:50.0
174,Neoceratiidae,Regan 1926,spiny seadevils,NULL,Actinopteri,Lophiiformes,NULL,Neoceratiidae,NULL,NULL,8,58,NULL,187.2,NULL,19:59.0
181,Melanocetidae,Gill 1878,black seadevils,NULL,Actinopteri,Lophiiformes,NULL,Melanocetidae,NULL,NULL,8,58,NULL,187.3,NULL,20:11.0
180,Himantolophidae,Gill 1861,footballfishes,footballfishes,Actinopteri,Lophiiformes,NULL,Himantolophidae,NULL,NULL,8,58,NULL,187.4,NULL,19:02.0
179,Diceratiidae,Regan & Trewavas 1932,double anglers,NULL,Actinopteri,Lophiiformes,NULL,Diceratiidae,NULL,NULL,8,58,NULL,187.5,NULL,18:39.0
176,Oneirodidae,Gill 1878,dreamers,NULL,Actinopteri,Lophiiformes,NULL,Oneirodidae,NULL,NULL,8,58,NULL,192,NULL,19:37.0
177,Thaumatichthyidae,Smith & Radcliffe 1912,wolftrap anglers,NULL,Actinopteri,Lophiiformes,NULL,Thaumatichthyidae,NULL,NULL,8,58,NULL,193,NULL,19:10.0
178,Centrophrynidae,Bertelsen 1951,prickly seadevils,NULL,Actinopteri,Lophiiformes,NULL,Centrophrynidae,NULL,NULL,8,58,NULL,194,NULL,18:04.0
172,Ceratiidae,Gill 1861,seadevils,seadevils,Actinopteri,Lophiiformes,NULL,Ceratiidae,NULL,NULL,8,58,NULL,194.1,NULL,18:17.0
173,Gigantactinidae,Boulenger 1904,whipnoses,whipnoses,Actinopteri,Lophiiformes,NULL,Gigantactinidae,NULL,NULL,8,58,NULL,194.2,NULL,18:49.0
175,Linophrynidae,Regan 1925,leftvents,NULL,Actinopteri,Lophiiformes,NULL,Linophrynidae,NULL,NULL,8,58,NULL,194.3,NULL,21:16.0
182,Gobiesocidae,Bleeker 1859,clingfishes,clingfishes,Actinopteri,Gobiesociformes,NULL,Gobiesocidae,NULL,NULL,8,54,NULL,198,NULL,18:52.0
622,Cheilobranchinae,GÃ¼nther 1870,shore-eels,NULL,Actinopteri,Gobiesociformes,NULL,Gobiesocidae,Cheilobranchinae,NULL,8,54,NULL,198,6,48:54.0
676,Gobiesocinae,Bleeker 1859,New World clingfishes,NULL,Actinopteri,Gobiesociformes,NULL,Gobiesocidae,Gobiesocinae,NULL,8,54,NULL,198,9,24:24.0
1148,Lepadogastrinae,Canestrini 1871-72,NULL,NULL,Actinopteri,Gobiesociformes,NULL,Gobiesocidae,Lepadogastrinae,NULL,8,54,NULL,198,2,19:31.0
