NAME,LineageID,AUTHOR_DATE,COMMONNAME,INDEXNAME,CLASS_NM,ORD_Parent,ORD_NM,SO_Parent,SO_NM,FAM_Parent,FAM_NM,SF_Parent,SF_NM,Parent_id_fomula,Parent_id,Rank_id,Rank_name,REMARKS,ClassNum,OrderNum,SuborderNum,FamilyNum,SubfamilyNum,TimeStamp
Bathysauridae,454,Fowler 1944,deepsea lizardsfishes,NULL,Actinopteri,699,Aulopiformes,546,NULL,NULL,Bathysauridae,NULL,NULL,546,546,50,Family,NULL,8,42,NULL,157.5,NULL,03:56.0
Paralepididae,145,Bonaparte 1835,barracudinas,barracudinas,Actinopteri,699,Aulopiformes,546,NULL,NULL,Paralepididae,NULL,NULL,546,546,50,Family,NULL,8,42,NULL,159,NULL,59:22.0
Anotopteridae,649,Zugmayer 1911,daggertooths,daggertooths,Actinopteri,699,Aulopiformes,546,NULL,NULL,Anotopteridae,NULL,NULL,546,546,50,Family,NULL,8,42,NULL,159.2,NULL,56:39.0
Evermannellidae,146,Fowler 1901,sabertooth fishes,sabertooth fishes,Actinopteri,699,Aulopiformes,546,NULL,NULL,Evermannellidae,NULL,NULL,546,546,50,Family,NULL,8,42,NULL,161,NULL,58:23.0
Omosudidae,147,Regan 1911,omosudids,omosudids,Actinopteri,699,Aulopiformes,546,NULL,NULL,Omosudidae,NULL,NULL,546,546,50,Family,NULL,8,42,NULL,162,NULL,59:14.0
Alepisauridae,148,Swainson 1839,lancetfishes,lancetfishes,Actinopteri,699,Aulopiformes,546,NULL,NULL,Alepisauridae,NULL,NULL,546,546,50,Family,NULL,8,42,NULL,163,NULL,35:27.0
Pseudotrichonotidae,149,Yoshino & Araga 1975,sand-diving lizardfishes,NULL,Actinopteri,699,Aulopiformes,546,NULL,NULL,Pseudotrichonotidae,NULL,NULL,546,546,50,Family,NULL,8,42,NULL,164,NULL,50:23.0
Neoscopelidae,150,Jordan 1901,blackchins,blackchins,Actinopteri,699,Myctophiformes,552,NULL,NULL,Neoscopelidae,NULL,NULL,552,552,50,Family,NULL,8,43,NULL,165,NULL,01:14.0
Myctophidae,151,Gill 1893,lanternfishes,lanternfishes,Actinopteri,699,Myctophiformes,552,NULL,NULL,Myctophidae,NULL,NULL,552,552,50,Family,NULL,8,43,NULL,166,NULL,00:56.0
Gymnoscopelinae,1196,Paxton 1972,luminous lanternfishes,NULL,Actinopteri,699,Myctophiformes,552,NULL,NULL,Myctophidae,151,Gymnoscopelinae,151,151,51,Subfamily,NULL,8,43,NULL,166,1,04:56.0
Notolychninae,1197,Paxton 1972,topside lanternfishes,NULL,Actinopteri,699,Myctophiformes,552,NULL,NULL,Myctophidae,151,Notolychninae,151,151,51,Subfamily,NULL,8,43,NULL,166,2,08:08.0
Lampanyctinae,1198,Paxton 1972,toothy lampfishes,NULL,Actinopteri,699,Myctophiformes,552,NULL,NULL,Myctophidae,151,Lampanyctinae,151,151,51,Subfamily,NULL,8,43,NULL,166,3,13:31.0
Diaphinae,1199,Paxton 1972,headlightfishes,NULL,Actinopteri,699,Myctophiformes,552,NULL,NULL,Myctophidae,151,Diaphinae,151,151,51,Subfamily,NULL,8,43,NULL,166,4,16:40.0
Myctophinae,1200,Gill 1893,lanternfishes,NULL,Actinopteri,699,Myctophiformes,552,NULL,NULL,Myctophidae,151,Myctophinae,151,151,51,Subfamily,NULL,8,43,NULL,166,5,20:26.0
Percopsidae,152,Agassiz 1850,trout-perches,trout-perches,Actinopteri,699,Percopsiformes,548,NULL,NULL,Percopsidae,NULL,NULL,548,548,50,Family,NULL,8,45,NULL,167,NULL,13:02.0
Aphredoderidae,153,Bonaparte 1845,pirate perches,perches;pirate,Actinopteri,699,Percopsiformes,548,NULL,NULL,Aphredoderidae,NULL,NULL,548,548,50,Family,NULL,8,45,NULL,168,NULL,03:57.0
Amblyopsidae,154,Bonaparte 1845,cavefishes,cavefishes,Actinopteri,699,Percopsiformes,548,NULL,NULL,Amblyopsidae,NULL,NULL,548,548,50,Family,NULL,8,45,NULL,169,NULL,03:41.0
Bregmacerotidae,158,Gill 1872,codlets,codlets,Actinopteri,699,Gadiformes,549,Bregmacerotoidei,1332,Bregmacerotidae,NULL,NULL,1332,1332,50,Family,NULL,8,46,1,170.5,NULL,23:29.0
Phycidae,684,Swainson 1838,phycid hakes,hakes;phycid,Actinopteri,699,Gadiformes,549,Gadoidei,1333,Phycidae,NULL,NULL,1333,1333,50,Family,NULL,8,46,2,174.1,NULL,39:09.0
Gaidropsaridae,1337,Jordan & Evermann 1898,rocklings,NULL,Actinopteri,699,Gadiformes,549,Gadoidei,1333,Gaidropsaridae,NULL,NULL,1333,1333,50,Family,NULL,8,46,2,174.4,NULL,42:26.0
Lotidae,456,Bonaparte 1835,hakes and burbots,hakes/burbots,Actinopteri,699,Gadiformes,549,Gadoidei,1333,Lotidae,NULL,NULL,1333,1333,50,Family,NULL,8,46,2,174.6,NULL,38:27.0
Gadidae,455,Rafinesque 1810,cods and haddocks,cods/haddocks,Actinopteri,699,Gadiformes,549,Gadoidei,1333,Gadidae,NULL,NULL,1333,1333,50,Family,NULL,8,46,2,174.8,NULL,38:44.0
Merlucciidae,159,Rafinesque 1815,merluccid hakes,hakes;merluccid,Actinopteri,699,Gadiformes,549,Merluccioidei,1335,Merlucciidae,NULL,NULL,1335,1335,50,Family,NULL,8,46,4,175,NULL,27:59.0
Ranicipitidae,1338,Bonaparte 1835,tadpole fishes,NULL,Actinopteri,699,Gadiformes,549,Ranicipitoidei,1334,Ranicipitidae,NULL,NULL,1334,1334,50,Family,NULL,8,46,3,175.1,NULL,47:03.0
Euclichthyidae,683,Cohen 1984,Eucla cods,cods;eucla,Actinopteri,699,Gadiformes,549,Macrouroidei,1336,Euclichthyidae,NULL,NULL,1336,1336,50,Family,NULL,8,46,5,176,NULL,55:35.0
Muraenolepididae,155,Regan 1903,eel cods,"cods, eel",Actinopteri,699,Gadiformes,549,Macrouroidei,1336,Muraenolepididae,NULL,NULL,1336,1336,50,Family,NULL,8,46,5,176.5,NULL,55:58.0
Melanonidae,157,Goode & Bean 1896,pelagic cods,cods;pelagic,Actinopteri,699,Gadiformes,549,Macrouroidei,1336,Melanonidae,NULL,NULL,1336,1336,50,Family,NULL,8,46,5,177,NULL,56:20.0
Ophidiidae,161,Rafinesque 1810,cuskeels,cuskeels,Actinopteri,699,Ophidiiformes,550,NULL,NULL,Ophidiidae,NULL,NULL,550,550,50,Family,NULL,8,47,NULL,177,NULL,10:09.0
Brotulinae,459,Swainson 1838,bearded cusk-eels,NULL,Actinopteri,699,Ophidiiformes,550,NULL,NULL,Ophidiidae,161,Brotulinae,161,161,51,Subfamily,NULL,8,47,NULL,177,1,34:19.0
Brotulotaeniinae,460,Cohen & Nielsen 1978,prickle cusk-eels,NULL,Actinopteri,699,Ophidiiformes,550,NULL,NULL,Ophidiidae,161,Brotulotaeniinae,161,161,51,Subfamily,NULL,8,47,NULL,177,2,35:23.0
Ophidiinae,461,Rafinesque 1810,NULL,NULL,Actinopteri,699,Ophidiiformes,550,NULL,NULL,Ophidiidae,161,Ophidiinae,161,161,51,Subfamily,NULL,8,47,NULL,177,3,10:16.0
Neobythitinae,462,Radcliffe 1913,NULL,NULL,Actinopteri,699,Ophidiiformes,550,NULL,NULL,Ophidiidae,161,Neobythitinae,161,161,51,Subfamily,NULL,8,47,NULL,177,4,09:56.0
Trachyrincidae,1341,Goode & Bean 1896,armoured grenadiers,NULL,Actinopteri,699,Gadiformes,549,Macrouroidei,1336,Trachyrincidae,NULL,NULL,1336,1336,50,Family,NULL,8,46,5,177.5,NULL,56:37.0
Moridae,156,Moreau 1881,deepsea cods or moras,cods;deepsea,Actinopteri,699,Gadiformes,549,Macrouroidei,1336,Moridae,NULL,NULL,1336,1336,50,Family,NULL,8,46,5,178,NULL,56:50.0
Carapidae,162,Poey 1867,pearlfishes,NULL,Actinopteri,699,Ophidiiformes,550,NULL,NULL,Carapidae,NULL,NULL,550,550,50,Family,NULL,8,47,NULL,178,NULL,08:41.0
Carapinae,463,Poey 1867,fierasfers,pearlfishes,Actinopteri,699,Ophidiiformes,550,NULL,NULL,Carapidae,162,Carapinae,162,162,51,Subfamily,NULL,8,47,NULL,178,1,09:01.0
Pyramodontinae,464,Smith 1955,pyramodontines,pyramodontines,Actinopteri,699,Ophidiiformes,550,NULL,NULL,Carapidae,162,Pyramodontinae,162,162,51,Subfamily,NULL,8,47,NULL,178,2,10:32.0
Tetragondacninae,967,Anderson & Satria 2007,square-mouthed pearlfishes,NULL,Actinopteri,699,Ophidiiformes,550,NULL,NULL,Carapidae,162,Tetragondacninae,162,162,51,Subfamily,ref. 29406,8,47,NULL,178,3,53:23.0
Macruronidae,1342,Regan 1903,blue grenadiers,NULL,Actinopteri,699,Gadiformes,549,Macrouroidei,1336,Macruronidae,NULL,NULL,1336,1336,50,Family,NULL,8,46,5,178.5,NULL,02:26.0
Bythitidae,163,Gill 1861,livebearing brotulas,brotulas;livebearing,Actinopteri,699,Ophidiiformes,550,NULL,NULL,Bythitidae,NULL,NULL,550,550,50,Family,NULL,8,47,NULL,179,NULL,09:12.0
Lyconidae,1343,GÃ¼nther 1887,Atlantic hakes,NULL,Actinopteri,699,Gadiformes,549,Macrouroidei,1336,Lyconidae,NULL,NULL,1336,1336,50,Family,NULL,8,46,5,179,NULL,04:16.0
Dinematichthyidae,164,Whitley 1928,NULL,NULL,Actinopteri,699,Ophidiiformes,550,NULL,NULL,Dinematichthyidae,NULL,NULL,550,550,50,Family,NULL,8,47,NULL,180,NULL,29:19.0
Bathygadidae,1339,Jordan & Evermann 1898,rattails,NULL,Actinopteri,699,Gadiformes,549,Macrouroidei,1336,Bathygadidae,NULL,NULL,1336,1336,50,Family,NULL,8,46,5,180,NULL,50:43.0
Steindachneriidae,1340,Parr 1942,luminous hakes,NULL,Actinopteri,699,Gadiformes,549,Macrouroidei,1336,Steindachneriidae,NULL,NULL,1336,1336,50,Family,NULL,8,46,5,180.5,NULL,57:25.0
Macrouridae,160,Bonaparte 1831,grenadiers,rattails/grenadiers,Actinopteri,699,Gadiformes,549,Macrouroidei,1336,Macrouridae,NULL,NULL,1336,1336,50,Family,NULL,8,46,5,181,NULL,58:13.0
Batrachoididae,165,Jordan 1896,toadfishes,toadfishes,Actinopteri,699,Batrachoidiformes,551,NULL,NULL,Batrachoididae,NULL,NULL,551,551,50,Family,NULL,8,48,NULL,181,NULL,11:12.0
Porichthyinae,978,Miranda Ribeiro 1915,NULL,NULL,Actinopteri,699,Batrachoidiformes,551,NULL,NULL,Batrachoididae,165,Porichthyinae,165,165,51,Subfamily,NULL,8,48,NULL,181,1,11:56.0
Thalassophryninae,979,Miranda Ribeiro 1915,venomous toadfishes,NULL,Actinopteri,699,Batrachoidiformes,551,NULL,NULL,Batrachoididae,165,Thalassophryninae,165,165,51,Subfamily,NULL,8,48,NULL,181,2,03:32.0
Batrachoidinae,980,Jordan 1896,NULL,NULL,Actinopteri,699,Batrachoidiformes,551,NULL,NULL,Batrachoididae,165,Batrachoidinae,165,165,51,Subfamily,NULL,8,48,NULL,181,3,11:20.0
Halophryninae,981,"Greenfield, Winterbottom & Collette 2008",Old World threespine toadfishes,NULL,Actinopteri,699,Batrachoidiformes,551,NULL,NULL,Batrachoididae,165,Halophryninae,165,165,51,Subfamily,NULL,8,48,NULL,181,4,25:22.0
Lophiidae,166,Rafinesque 1810,goosefishes or monkfishes,goosefishes/monkfishes,Actinopteri,699,Lophiiformes,547,NULL,NULL,Lophiidae,NULL,NULL,547,547,50,Family,NULL,8,58,NULL,182,NULL,20:28.0
Antennariidae,167,Jarocki 1822,frogfishes,frogfishes,Actinopteri,699,Lophiiformes,547,NULL,NULL,Antennariidae,NULL,NULL,547,547,50,Family,NULL,8,58,NULL,183,NULL,17:29.0
Tetrabrachiidae,887,Regan 1912,tetrabrachiid frogfishes,NULL,Actinopteri,699,Lophiiformes,547,NULL,NULL,Tetrabrachiidae,NULL,NULL,547,547,50,Family,NULL,8,58,NULL,183.2,NULL,19:26.0
Lophichthyidae,888,Boeseman 1964,lophichthyid frogfishes,NULL,Actinopteri,699,Lophiiformes,547,NULL,NULL,Lophichthyidae,NULL,NULL,547,547,50,Family,NULL,8,58,NULL,183.3,NULL,20:43.0
Brachionichthyidae,168,Gill 1863,warty anglerfishes,anglerfishes;warty,Actinopteri,699,Lophiiformes,547,NULL,NULL,Brachionichthyidae,NULL,NULL,547,547,50,Family,NULL,8,58,NULL,184,NULL,17:40.0
Chaunacidae,169,Gill 1863,sea toads,toads;sea,Actinopteri,699,Lophiiformes,547,NULL,NULL,Chaunacidae,NULL,NULL,547,547,50,Family,NULL,8,58,NULL,185,NULL,18:28.0
Ogcocephalidae,170,Gill 1893,batfishes,batfishes,Actinopteri,699,Lophiiformes,547,NULL,NULL,Ogcocephalidae,NULL,NULL,547,547,50,Family,NULL,8,58,NULL,186,NULL,19:48.0
Caulophrynidae,171,Goode & Bean 1896,fanfins,NULL,Actinopteri,699,Lophiiformes,547,NULL,NULL,Caulophrynidae,NULL,NULL,547,547,50,Family,NULL,8,58,NULL,187,NULL,17:50.0
Neoceratiidae,174,Regan 1926,spiny seadevils,NULL,Actinopteri,699,Lophiiformes,547,NULL,NULL,Neoceratiidae,NULL,NULL,547,547,50,Family,NULL,8,58,NULL,187.2,NULL,19:59.0
Melanocetidae,181,Gill 1878,black seadevils,NULL,Actinopteri,699,Lophiiformes,547,NULL,NULL,Melanocetidae,NULL,NULL,547,547,50,Family,NULL,8,58,NULL,187.3,NULL,20:11.0
Himantolophidae,180,Gill 1861,footballfishes,footballfishes,Actinopteri,699,Lophiiformes,547,NULL,NULL,Himantolophidae,NULL,NULL,547,547,50,Family,NULL,8,58,NULL,187.4,NULL,19:02.0
Diceratiidae,179,Regan & Trewavas 1932,double anglers,NULL,Actinopteri,699,Lophiiformes,547,NULL,NULL,Diceratiidae,NULL,NULL,547,547,50,Family,NULL,8,58,NULL,187.5,NULL,18:39.0
Oneirodidae,176,Gill 1878,dreamers,NULL,Actinopteri,699,Lophiiformes,547,NULL,NULL,Oneirodidae,NULL,NULL,547,547,50,Family,NULL,8,58,NULL,192,NULL,19:37.0
Thaumatichthyidae,177,Smith & Radcliffe 1912,wolftrap anglers,NULL,Actinopteri,699,Lophiiformes,547,NULL,NULL,Thaumatichthyidae,NULL,NULL,547,547,50,Family,NULL,8,58,NULL,193,NULL,19:10.0
Centrophrynidae,178,Bertelsen 1951,prickly seadevils,NULL,Actinopteri,699,Lophiiformes,547,NULL,NULL,Centrophrynidae,NULL,NULL,547,547,50,Family,NULL,8,58,NULL,194,NULL,18:04.0
Ceratiidae,172,Gill 1861,seadevils,seadevils,Actinopteri,699,Lophiiformes,547,NULL,NULL,Ceratiidae,NULL,NULL,547,547,50,Family,NULL,8,58,NULL,194.1,NULL,18:17.0
Gigantactinidae,173,Boulenger 1904,whipnoses,whipnoses,Actinopteri,699,Lophiiformes,547,NULL,NULL,Gigantactinidae,NULL,NULL,547,547,50,Family,NULL,8,58,NULL,194.2,NULL,18:49.0
Linophrynidae,175,Regan 1925,leftvents,NULL,Actinopteri,699,Lophiiformes,547,NULL,NULL,Linophrynidae,NULL,NULL,547,547,50,Family,NULL,8,58,NULL,194.3,NULL,21:16.0
Gobiesocidae,182,Bleeker 1859,clingfishes,clingfishes,Actinopteri,699,Gobiesociformes,553,NULL,NULL,Gobiesocidae,NULL,NULL,553,553,50,Family,NULL,8,54,NULL,198,NULL,18:52.0
Cheilobranchinae,622,GÃ¼nther 1870,shore-eels,NULL,Actinopteri,699,Gobiesociformes,553,NULL,NULL,Gobiesocidae,182,Cheilobranchinae,182,182,51,Subfamily,NULL,8,54,NULL,198,6,48:54.0
Gobiesocinae,676,Bleeker 1859,New World clingfishes,NULL,Actinopteri,699,Gobiesociformes,553,NULL,NULL,Gobiesocidae,182,Gobiesocinae,182,182,51,Subfamily,NULL,8,54,NULL,198,9,24:24.0
Lepadogastrinae,1148,Canestrini 1871-72,NULL,NULL,Actinopteri,699,Gobiesociformes,553,NULL,NULL,Gobiesocidae,182,Lepadogastrinae,182,182,51,Subfamily,NULL,8,54,NULL,198,2,19:31.0
Protogobiesocinae,1149,"Fricke, Chen & Chen 2016",ancestral clingfishes,NULL,Actinopteri,699,Gobiesociformes,553,NULL,NULL,Gobiesocidae,182,Protogobiesocinae,182,182,51,Subfamily,NULL,8,54,NULL,198,5,22:27.0
Diademichthyinae,1151,Whitley 1950,NULL,NULL,Actinopteri,699,Gobiesociformes,553,NULL,NULL,Gobiesocidae,182,Diademichthyinae,182,182,51,Subfamily,NULL,8,54,NULL,198,8,21:59.0
Chorisochisminae,1152,Briggs 1955,NULL,NULL,Actinopteri,699,Gobiesociformes,553,NULL,NULL,Gobiesocidae,182,Chorisochisminae,182,182,51,Subfamily,NULL,8,54,NULL,198,3,22:50.0
Diplocrepinae,1153,Briggs 1955,NULL,NULL,Actinopteri,699,Gobiesociformes,553,NULL,NULL,Gobiesocidae,182,Diplocrepinae,182,182,51,Subfamily,NULL,8,54,NULL,198,1,21:29.0
Haplocylicinae,1154,Briggs 1955,NULL,NULL,Actinopteri,699,Gobiesociformes,553,NULL,NULL,Gobiesocidae,182,Haplocylicinae,182,182,51,Subfamily,NULL,8,54,NULL,198,4,20:40.0
Trachelochisminae,1155,Briggs 1955,NULL,NULL,Actinopteri,699,Gobiesociformes,553,NULL,NULL,Gobiesocidae,182,Trachelochisminae,182,182,51,Subfamily,NULL,8,54,NULL,198,7,23:11.0
Triacanthodidae,397,Gill 1862,spikefishes,spikefishes,Actinopteri,699,Tetraodontiformes,562,Triacanthodoidei,1193,Triacanthodidae,NULL,NULL,1193,1193,50,Family,NULL,8,59,1,200,NULL,29:36.0
Scomberesocidae,186,Bleeker 1858,sauries,sauries,Actinopteri,699,Beloniformes,681,NULL,NULL,Scomberesocidae,NULL,NULL,681,681,50,Family,NULL,8,52.5,NULL,201,NULL,02:55.0
Triacanthidae,398,Bleeker 1859,triplespines,triplespines,Actinopteri,699,Tetraodontiformes,562,Triacanthodoidei,1193,Triacanthidae,NULL,NULL,1193,1193,50,Family,NULL,8,59,1,201,NULL,30:02.0
Belonidae,185,Bonaparte 1835,needlefishes,needlefishes,Actinopteri,699,Beloniformes,681,NULL,NULL,Belonidae,NULL,NULL,681,681,50,Family,NULL,8,52.5,NULL,202,NULL,26:26.0
Triodontidae,401,Bleeker 1859,threetooth puffers,puffers;threetooth,Actinopteri,699,Tetraodontiformes,562,Tetraodontoidei,1194,Triodontidae,NULL,NULL,1194,1194,50,Family,NULL,8,59,2,203,NULL,30:25.0
Hemiramphidae,812,Gill 1859,halfbeaks,NULL,Actinopteri,699,Beloniformes,681,NULL,NULL,Hemiramphidae,NULL,NULL,681,681,50,Family,NULL,8,52.5,NULL,203,NULL,17:12.0
Zenarchopteridae,902,Fowler 1934,internally fertilized halfbeaks,NULL,Actinopteri,699,Beloniformes,681,NULL,NULL,Zenarchopteridae,NULL,NULL,681,681,50,Family,NULL,8,52.5,NULL,203.2,NULL,12:29.0
Exocoetidae,183,Risso 1827,flyingfishes,flyingfishes,Actinopteri,699,Beloniformes,681,NULL,NULL,Exocoetidae,NULL,NULL,681,681,50,Family,NULL,8,52.5,NULL,204,NULL,26:38.0
Molidae,404,Bonaparte 1832,molas or ocean sunfishes,molas/sunfishes;ocean,Actinopteri,699,Tetraodontiformes,562,Tetraodontoidei,1194,Molidae,NULL,NULL,1194,1194,50,Family,NULL,8,59,2,204,NULL,30:53.0
Oryziinae,187,Myers 1938,medakas or ricefishes,ricefishes/medakas,Actinopteri,699,Beloniformes,681,NULL,NULL,Adrianichthyidae,682,Oryziinae,682,682,51,Subfamily,NULL,8,52.5,NULL,205,1,27:03.0
Adrianichthyinae,188,Weber 1913,adrianichthyins,adrianichthyids,Actinopteri,699,Beloniformes,681,NULL,NULL,Adrianichthyidae,682,Adrianichthyinae,682,682,51,Subfamily,NULL,8,52.5,NULL,205,2,23:31.0
Diodontidae,403,Billberg 1833,porcupinefishes and burrfishes,porcupinefishes/burrfishes,Actinopteri,699,Tetraodontiformes,562,Tetraodontoidei,1194,Diodontidae,NULL,NULL,1194,1194,50,Family,NULL,8,59,2,205,NULL,31:20.0
Adrianichthyidae,682,Weber 1913,adrianichthyids,NULL,Actinopteri,699,Beloniformes,681,NULL,NULL,Adrianichthyidae,NULL,NULL,681,681,50,Family,NULL,8,52.5,NULL,205,NULL,23:57.0
Tetraodontidae,402,Bonaparte 1831,puffers,puffers,Actinopteri,699,Tetraodontiformes,562,Tetraodontoidei,1194,Tetraodontidae,NULL,NULL,1194,1194,50,Family,NULL,8,59,2,206,NULL,31:44.0
Aplocheilidae,190,Bleeker 1859,Old World rivulins,rivulines;Old World,Actinopteri,699,Cyprinodontiformes,744,Aplocheiloidei,1202,Aplocheilidae,NULL,NULL,1202,1202,50,Family,NULL,8,52,1,207,NULL,18:42.0
Aracanidae,523,Hollard 1860,deepwater boxfishes,NULL,Actinopteri,699,Tetraodontiformes,562,Balistoidei,1195,Aracanidae,NULL,NULL,1195,1195,50,Family,NULL,8,59,3,207,NULL,31:58.0
Nothobranchiidae,949,Garman 1895,African rivulins,NULL,Actinopteri,699,Cyprinodontiformes,744,Aplocheiloidei,1202,Nothobranchiidae,NULL,NULL,1202,1202,50,Family,NULL,8,52,1,207.1,NULL,21:54.0
Ostraciidae,400,Rafinesque 1810,boxfishes,boxfishes,Actinopteri,699,Tetraodontiformes,562,Balistoidei,1195,Ostraciidae,NULL,NULL,1195,1195,50,Family,NULL,8,59,3,208,NULL,34:10.0
Rivulidae,644,Myers 1925,New World rivulins,Rivulines;New World,Actinopteri,699,Cyprinodontiformes,744,Aplocheiloidei,1202,Rivulidae,NULL,NULL,1202,1202,50,Family,NULL,8,52,1,208,NULL,09:55.0
Cynolebiinae,1210,Hoedeman 1961,pearl killifishes,NULL,Actinopteri,699,Cyprinodontiformes,744,Aplocheiloidei,1202,Rivulidae,644,Cynolebiinae,644,644,51,Subfamily,NULL,8,52,1,208,3,11:39.0
Kryptolebiatinae,1286,Costa 2004,mangrove killifishes,NULL,Actinopteri,699,Cyprinodontiformes,744,Aplocheiloidei,1202,Rivulidae,644,Kryptolebiatinae,644,644,51,Subfamily,NULL,8,52,1,208,2,12:18.0
Rivulinae,1288,Myers 1925,rivulines,NULL,Actinopteri,699,Cyprinodontiformes,744,Aplocheiloidei,1202,Rivulidae,644,Rivulinae,644,644,51,Subfamily,NULL,8,52,1,208,1,14:22.0
Pantanodontidae,1204,Myers 1955,spine killifishes,NULL,Actinopteri,699,Cyprinodontiformes,744,Cyprinodontoidei,1203,Pantanodontidae,NULL,NULL,1203,1203,50,Family,NULL,8,52,2,208.1,NULL,26:11.0
Fundulidae,468,GÃ¼nther 1866,topminnows and killifishes,NULL,Actinopteri,699,Cyprinodontiformes,744,Cyprinodontoidei,1203,Fundulidae,NULL,NULL,1203,1203,50,Family,NULL,8,52,2,208.2,NULL,22:46.0
Cyprinodontidae,191,Wagner 1828,killifishes,killifishes,Actinopteri,699,Cyprinodontiformes,744,Cyprinodontoidei,1203,Cyprinodontidae,NULL,NULL,1203,1203,50,Family,NULL,8,52,2,208.3,NULL,19:36.0
Cyprinodontinae,625,Wagner 1828,pupfishes,NULL,Actinopteri,699,Cyprinodontiformes,744,Cyprinodontoidei,1203,Cyprinodontidae,191,Cyprinodontinae,191,191,51,Subfamily,NULL,8,52,2,208.3,2,19:54.0
Cubanichthyinae,640,Parenti 1981,island pupfishes,NULL,Actinopteri,699,Cyprinodontiformes,744,Cyprinodontoidei,1203,Cyprinodontidae,191,Cubanichthyinae,191,191,51,Subfamily,NULL,8,52,2,208.3,1,19:05.0
Orestiinae,1170,Bleeker 1859,Andean killifishes,NULL,Actinopteri,699,Cyprinodontiformes,744,Cyprinodontoidei,1203,Cyprinodontidae,191,Orestiinae,191,191,51,Subfamily,NULL,8,52,2,208.3,3,21:39.0
Profundulidae,467,Hoedeman & Bronner 1951,Middle American killifishes,NULL,Actinopteri,699,Cyprinodontiformes,744,Cyprinodontoidei,1203,Profundulidae,NULL,NULL,1203,1203,50,Family,NULL,8,52,2,208.4,NULL,20:07.0
Goodeidae,192,Jordan & Gilbert 1883,splitfins,goodeids,Actinopteri,699,Cyprinodontiformes,744,Cyprinodontoidei,1203,Goodeidae,NULL,NULL,1203,1203,50,Family,NULL,8,52,2,209,NULL,22:27.0
Monacanthidae,522,Nardo 1843,filefishes,filefishes,Actinopteri,699,Tetraodontiformes,562,Balistoidei,1195,Monacanthidae,NULL,NULL,1195,1195,50,Family,NULL,8,59,3,209,NULL,33:58.0
Empetrichthyinae,623,"Jordan, Evermann & Clark 1930",springfishes,NULL,Actinopteri,699,Cyprinodontiformes,744,Cyprinodontoidei,1203,Goodeidae,192,Empetrichthyinae,192,192,51,Subfamily,NULL,8,52,2,209,1,23:00.0
Goodeinae,745,Jordan & Gilbert 1883,Mexican splitfins,NULL,Actinopteri,699,Cyprinodontiformes,744,Cyprinodontoidei,1203,Goodeidae,192,Goodeinae,192,192,51,Subfamily,NULL,8,52,2,209,2,22:10.0
Fluviphylacidae,1206,Roberts 1970,American lampeyes,NULL,Actinopteri,699,Cyprinodontiformes,744,Cyprinodontoidei,1203,Fluviphylacidae,NULL,NULL,1203,1203,50,Family,NULL,8,52,2,209.5,NULL,40:32.0
Poeciliinae,195,Bonaparte 1831,livebearers,livebearers,Actinopteri,699,Cyprinodontiformes,744,Cyprinodontoidei,1203,Poeciliidae,731,Poeciliinae,731,731,51,Subfamily,NULL,8,52,2,210,3,46:38.0
Balistidae,399,Rafinesque 1810,triggerfishes,triggerfishes,Actinopteri,699,Tetraodontiformes,562,Balistoidei,1195,Balistidae,NULL,NULL,1195,1195,50,Family,NULL,8,59,3,210,NULL,32:39.0
Poeciliidae,731,Bonaparte 1831,poeciliids,poeciliids,Actinopteri,699,Cyprinodontiformes,744,Cyprinodontoidei,1203,Poeciliidae,NULL,NULL,1203,1203,50,Family,NULL,8,52,2,210,NULL,21:04.0
Xenodexiinae,1208,Hubbs 1950,Guatemalan poeciliids,NULL,Actinopteri,699,Cyprinodontiformes,744,Cyprinodontoidei,1203,Poeciliidae,731,Xenodexiinae,731,731,51,Subfamily,NULL,8,52,2,210,1,46:19.0
Tomeurinae,1209,Eigenmann 1912,facultative viviparous poeciliids,NULL,Actinopteri,699,Cyprinodontiformes,744,Cyprinodontoidei,1203,Poeciliidae,731,Tomeurinae,731,731,51,Subfamily,NULL,8,52,2,210,2,47:57.0
Anablepidae,193,Bonaparte 1831,four-eyed fishes and onesided livebearers,NULL,Actinopteri,699,Cyprinodontiformes,744,Cyprinodontoidei,1203,Anablepidae,NULL,NULL,1203,1203,50,Family,NULL,8,52,2,211,NULL,17:44.0
Anablepinae,643,Bonaparte 1831,four-eyed fishes,fishes;four-eyed,Actinopteri,699,Cyprinodontiformes,744,Cyprinodontoidei,1203,Anablepidae,193,Anablepinae,193,193,51,Subfamily,NULL,8,52,2,211,1,17:57.0
Oxyzygonectinae,645,Parenti 1981,white-eyes,NULL,Actinopteri,699,Cyprinodontiformes,744,Cyprinodontoidei,1203,Anablepidae,193,Oxyzygonectinae,193,193,51,Subfamily,NULL,8,52,2,211,3,21:18.0
Aphaniidae,1207,Hoedeman 1949,Oriental killifishes,NULL,Actinopteri,699,Cyprinodontiformes,744,Cyprinodontoidei,1203,Aphaniidae,NULL,NULL,1203,1203,50,Family,NULL,8,52,2,211.5,NULL,36:03.0
Valenciidae,469,Parenti 1981,European killifishes,NULL,Actinopteri,699,Cyprinodontiformes,744,Cyprinodontoidei,1203,Valenciidae,NULL,NULL,1203,1203,50,Family,NULL,8,52,2,212,NULL,17:16.0
